time,lat,lon
2017-11-11T10:04:00Z,12.98038951,74.68267805
2017-11-11T10:05:00Z,12.97961494,74.68442174
2017-11-11T10:06:00Z,12.97893248,74.68640951
2017-11-11T10:07:00Z,12.97865027,74.68820524
2017-11-11T10:08:00Z,12.97827233,74.69021246
2017-11-11T10:09:00Z,12.97776069,74.69210995
2017-11-11T10:10:00Z,12.97729718,74.6939611
2017-11-11T10:11:00Z,12.97649838,74.69583588
2017-11-11T10:12:00Z,12.97582272,74.69765157
2017-11-11T10:13:00Z,12.97507145,74.69959374
2017-11-11T10:14:00Z,12.97379111,74.70106627
2017-11-11T10:15:00Z,12.9722988,74.7024518
2017-11-11T10:16:00Z,12.97115752,74.70409976
2017-11-11T10:17:00Z,12.96987031,74.7055334
2017-11-11T10:18:00Z,12.9684634,74.70700275
2017-11-11T10:19:00Z,12.96709028,74.70850043
2017-11-11T10:20:00Z,12.96563979,74.71009693
2017-11-11T10:21:00Z,12.96423733,74.71163275
2017-11-11T10:22:00Z,12.96274359,74.7130254
2017-11-11T10:23:00Z,12.96164305,74.71460849
2017-11-11T10:24:00Z,12.96038652,74.71627716
2017-11-11T10:25:00Z,12.95932487,74.71803644
2017-11-11T10:26:00Z,12.95794713,74.71958231
2017-11-11T10:27:00Z,12.95655959,74.72115962
2017-11-11T10:28:00Z,12.95557254,74.72311126
2017-11-11T10:29:00Z,12.95449622,74.72487951
2017-11-11T10:30:00Z,12.95336458,74.72662537
2017-11-11T10:31:00Z,12.95202683,74.72827217
2017-11-11T10:32:00Z,12.95061909,74.72971017
2017-11-11T10:33:00Z,12.94915418,74.73125646
2017-11-11T10:34:00Z,12.9474742,74.73268373
2017-11-11T10:35:00Z,12.94598415,74.73425081
2017-11-11T10:36:00Z,12.94454866,74.73563181
2017-11-11T10:37:00Z,12.94282928,74.73701315
2017-11-11T10:38:00Z,12.94112029,74.73830421
2017-11-11T10:39:00Z,12.93946621,74.73958363
2017-11-11T10:40:00Z,12.93782135,74.74096723
2017-11-11T10:41:00Z,12.93609325,74.74227011
2017-11-11T10:42:00Z,12.9344592,74.74344827
2017-11-11T10:43:00Z,12.93287527,74.74481628
2017-11-11T10:44:00Z,12.93118715,74.74631958
2017-11-11T10:45:00Z,12.92966617,74.74779563
2017-11-11T10:46:00Z,12.92787513,74.74905476
2017-11-11T10:47:00Z,12.92607436,74.75027659
2017-11-11T10:48:00Z,12.92456008,74.75151359
2017-11-11T10:49:00Z,12.92287448,74.75283307
2017-11-11T10:50:00Z,12.92124446,74.75427182
2017-11-11T10:51:00Z,12.91947093,74.7555592
2017-11-11T10:52:00Z,12.91771844,74.75679511
2017-11-11T10:53:00Z,12.9156036,74.75764386
2017-11-11T10:54:00Z,12.91392521,74.75871591
2017-11-11T10:55:00Z,12.91216124,74.75993657
2017-11-11T10:56:00Z,12.91027187,74.76098975
2017-11-11T10:57:00Z,12.90827028,74.76196574
2017-11-11T10:58:00Z,12.90638887,74.76282111
2017-11-11T10:59:00Z,12.90444343,74.76382024
2017-11-11T11:00:00Z,12.9026192,74.76486336
2017-11-11T11:01:00Z,12.90080041,74.76578965
2017-11-11T11:02:00Z,12.89892102,74.76687435
2017-11-11T11:03:00Z,12.89709016,74.76804731
2017-11-11T11:04:00Z,12.89523818,74.76906664
2017-11-11T11:05:00Z,12.89326717,74.7701681
2017-11-11T11:06:00Z,12.89145509,74.77105072
2017-11-11T11:07:00Z,12.88963102,74.77223734
2017-11-11T11:08:00Z,12.88776102,74.77341408
2017-11-11T11:09:00Z,12.88603283,74.77476583
2017-11-11T11:10:00Z,12.88438763,74.77617223
2017-11-11T11:11:00Z,12.88278493,74.7773731
2017-11-11T11:12:00Z,12.88115968,74.77869208
2017-11-11T11:13:00Z,12.87941767,74.78017794
2017-11-11T11:14:00Z,12.87785964,74.78161703
2017-11-11T11:15:00Z,12.87631301,74.78310188
2017-11-11T11:16:00Z,12.87519202,74.78497541
2017-11-11T11:17:00Z,12.87383205,74.7866605
2017-11-11T11:18:00Z,12.87238961,74.78817587
2017-11-11T11:19:00Z,12.87085338,74.78966617
2017-11-11T11:20:00Z,12.86913902,74.79106335
2017-11-11T11:21:00Z,12.86744295,74.7924125
2017-11-11T11:22:00Z,12.86590411,74.79404362
2017-11-11T11:23:00Z,12.86432806,74.7954014
2017-11-11T11:24:00Z,12.86263752,74.79686639
2017-11-11T11:25:00Z,12.860895,74.79826642
2017-11-11T11:26:00Z,12.85922198,74.79974742
2017-11-11T11:27:00Z,12.85757317,74.80132665
2017-11-11T11:28:00Z,12.85598564,74.80278544
2017-11-11T11:29:00Z,12.85438042,74.80425806
2017-11-11T11:30:00Z,12.85286145,74.80584634
2017-11-11T11:31:00Z,12.85115129,74.80720706
2017-11-11T11:32:00Z,12.84953996,74.80883005
2017-11-11T11:33:00Z,12.848339,74.8104657
2017-11-11T11:34:00Z,12.84696168,74.81216035
2017-11-11T11:35:00Z,12.84573994,74.81404477
2017-11-11T11:36:00Z,12.84468222,74.81591024
2017-11-11T11:37:00Z,12.84405786,74.81801335
2017-11-11T11:38:00Z,12.84413069,74.81987514
2017-11-11T11:39:00Z,12.84440855,74.82132311
2017-11-11T11:40:00Z,12.84456907,74.8229145
2017-11-11T11:41:00Z,12.84440453,74.82487335
2017-11-11T11:42:00Z,12.84410262,74.82678861
2017-11-11T11:43:00Z,12.84372048,74.82874956
2017-11-11T11:44:00Z,12.84417294,74.83024791
2017-11-11T11:45:00Z,12.84605057,74.8305365
2017-11-11T11:46:00Z,12.8478562,74.83045779
2017-11-11T11:47:00Z,12.8495957,74.83060657
2017-11-11T11:48:00Z,12.85146344,74.8309115
2017-11-11T11:49:00Z,12.85309162,74.83110865
2017-11-11T11:50:00Z,12.85477839,74.83141098
2017-11-11T11:51:00Z,12.85588145,74.83164375
2017-11-11T11:52:00Z,12.85699826,74.83186855
2017-11-11T11:53:00Z,12.85790593,74.83202051
2017-11-11T11:54:00Z,12.85881319,74.83201775
2017-11-11T11:55:00Z,12.85922005,74.83186972
2017-11-11T11:56:00Z,12.86001943,74.8316471
2017-11-11T11:57:00Z,12.8607914,74.83148223
2017-11-11T11:58:00Z,12.86150051,74.83153026
2017-11-11T11:59:00Z,12.86152591,74.83153763
2017-11-11T12:00:00Z,12.86157754,74.83154015
2017-11-11T12:01:00Z,12.86154343,74.83156521
2017-11-11T12:02:00Z,12.86152708,74.83164903
2017-11-11T12:03:00Z,12.86153966,74.83165389
2017-11-11T12:04:00Z,12.86154376,74.83165456
2017-11-11T12:05:00Z,12.86154502,74.83164274
2017-11-11T12:06:00Z,12.86155013,74.83163989
2017-11-11T12:07:00Z,12.86155005,74.83164886
2017-11-11T12:08:00Z,12.86152717,74.8316932
2017-11-11T12:09:00Z,12.86140714,74.83172488
2017-11-11T12:10:00Z,12.86127303,74.83193292
2017-11-11T12:11:00Z,12.86131259,74.83205555
2017-11-11T12:12:00Z,12.86139549,74.83237649
2017-11-11T12:13:00Z,12.86140823,74.83244564
2017-11-11T12:14:00Z,12.86140504,74.83245922
2017-11-11T12:15:00Z,12.86138794,74.83245243
2017-11-11T12:16:00Z,12.8613654,74.83243072
2017-11-11T12:17:00Z,12.86137738,74.83242075
2017-11-11T12:18:00Z,12.86136397,74.83243776
2017-11-11T12:19:00Z,12.86123933,74.83250566
2017-11-11T12:20:00Z,12.86106633,74.83262007
2017-11-11T12:21:00Z,12.86135869,74.83251119
2017-11-11T12:22:00Z,12.86139197,74.83249418
2017-11-11T12:23:00Z,12.86139649,74.83248428
2017-11-11T12:24:00Z,12.86138644,74.83248856
2017-11-11T12:25:00Z,12.86138526,74.83250189
2017-11-11T12:26:00Z,12.86138509,74.83252234
2017-11-11T12:27:00Z,12.86137931,74.83252075
2017-11-11T12:28:00Z,12.86165935,74.8329478
2017-11-11T12:29:00Z,12.86325937,74.83227138
2017-11-11T12:30:00Z,12.86395063,74.83355977
2017-11-11T12:31:00Z,12.86390629,74.83490196
2017-11-11T12:32:00Z,12.86370629,74.83636821
2017-11-11T12:33:00Z,12.86424978,74.83801777
2017-11-11T12:34:00Z,12.86566054,74.84025917
2017-11-11T12:35:00Z,12.86586681,74.8405512
2017-11-11T12:36:00Z,12.86649973,74.8408661
2017-11-11T12:37:00Z,12.86799129,74.84235557
2017-11-11T12:38:00Z,12.86948319,74.8436903
2017-11-11T12:39:00Z,12.86925872,74.84376473
2017-11-11T12:40:00Z,12.8693873,74.84434283
2017-11-11T12:41:00Z,12.86954278,74.84488858
2017-11-11T12:42:00Z,12.87010336,74.84556098
2017-11-11T12:43:00Z,12.86959835,74.84486176
